user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,product_id,product_name,product_link
336190,05-01-2015 21:07,15-03-2015 00:43,14.0,ECDEOLUBPCUAI,Ads,IE,M,35,238.212.112.205,B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",https://www.amazon.in/Bajaj-HM-01-250-Watt-Mixer/dp/B0187F2IOK/ref=sr_1_490?qid=1672923617&s=kitchen&sr=1-490
181004,07-01-2015 17:45,07-01-2015 17:45,10.0,WETYPHOQVLWMK,Ads,FireFox,M,36,136.177.122.202,B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RS9DNF/ref=sr_1_214?qid=1672895806&s=electronics&sr=1-214
185360,28-06-2015 16:32,02-08-2015 17:43,54.0,TTYDBTRYPTNQU,SEO,IE,M,20,46.179.192.44,B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",https://www.amazon.in/Wireless-Connection-Battery-Ambidextrous-Suitable/dp/B09ZHCJDP1/ref=sr_1_209?qid=1672903005&s=computers&sr=1-209
23078,30-04-2015 12:38,04-07-2015 20:00,35.0,KCDZVBAIRPNLS,SEO,FireFox,F,31,109.90.18.75,B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",https://www.amazon.in/pTron-3-5Amps-Charging-480Mbps-Smartphones/dp/B0B4HJNPV4/ref=sr_1_38?qid=1672909125&s=electronics&sr=1-38
257050,02-06-2015 17:33,08-06-2015 20:18,26.0,TMWANSMCBRGVX,SEO,IE,M,29,159.197.49.140,B00RGLI0ZS,"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",https://www.amazon.in/Amkette-Charging-Cable-iPhone-Touch/dp/B00RGLI0ZS/ref=sr_1_226?qid=1672909135&s=electronics&sr=1-226
165137,13-04-2015 05:58,04-05-2015 03:02,29.0,FCBIXXRAVQAQO,SEO,Chrome,M,26,183.117.17.229,B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange",https://www.amazon.in/Supreme-Pressure-Portable-Cleaning-Purpose/dp/B09VKWGZD7/ref=sr_1_102?qid=1672923596&s=kitchen&sr=1-102
322319,15-03-2015 08:44,03-05-2015 23:51,72.0,WZOCUYFWWGILX,Ads,FireFox,F,22,16.134.157.208,B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",https://www.amazon.in/Weighing-Multipurpose-Electronic-Measuring-Vegetable/dp/B08SJVD8QD/ref=sr_1_445?qid=1672923614&s=kitchen&sr=1-445
99299,22-07-2015 17:08,10-08-2015 20:44,21.0,JTHVCCWTCLEWQ,Ads,IE,F,24,218.52.147.215,B07NCKMXVZ,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes",https://www.amazon.in/StyleHouse-Remover-Woolen-Clothes-Electric/dp/B07NCKMXVZ/ref=sr_1_8?qid=1672923591&s=kitchen&sr=1-8
267772,26-04-2015 18:42,12-07-2015 16:54,61.0,DXMWUANJKLRHS,Ads,Chrome,M,43,5.33.72.172,B07W7Z6DVL,"Infinity (JBL Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged Fabric Design (Black)",https://www.amazon.in/Infinity-Fuze-100-Waterproof-Portable/dp/B07W7Z6DVL/ref=sr_1_500?qid=1672903019&s=computers&sr=1-500
174509,29-05-2015 02:42,27-06-2015 07:03,56.0,TBBARLCDTWATC,Ads,IE,M,25,49.87.17.121,B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",https://www.amazon.in/Bajaj-Jars-Mixer-Grinder-White/dp/B09MFR93KS/ref=sr_1_447?qid=1672923614&s=kitchen&sr=1-447
236096,29-07-2015 00:27,20-11-2015 06:06,41.0,PIZVLJKSYDERZ,Direct,IE,M,22,27.13.218.112,B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",https://www.amazon.in/FLiX-Charger-Charging-Adapter-More-Black/dp/B09T37CKQ5/ref=sr_1_431?qid=1672895872&s=electronics&sr=1-431
350818,16-07-2015 08:48,27-09-2015 17:44,53.0,BITOGCKJPSLTZ,SEO,FireFox,M,19,25.225.206.117,B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_131?qid=1672923597&s=kitchen&sr=1-131
357570,22-07-2015 10:58,23-09-2015 12:54,19.0,SSSAYDHGYNZSZ,Ads,Chrome,F,32,49.161.49.161,B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,https://www.amazon.in/COI-Sticky-Notes-Holder-Gifting/dp/B00UGZWM2I/ref=sr_1_128?qid=1672903001&s=computers&sr=1-128
19976,29-04-2015 10:01,28-07-2015 00:09,28.0,DYBIFILSHTKDH,Direct,IE,F,25,51.217.113.249,B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",https://www.amazon.in/iQOO-Lumina-Blue-128GB-Storage/dp/B07WDKLRM4/ref=sr_1_70?qid=1672895762&s=electronics&sr=1-70
392706,07-01-2015 08:15,07-01-2015 08:15,65.0,VRYLIRAQJIIIE,SEO,Opera,F,30,72.78.131.8,B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)",https://www.amazon.in/Noise-Wireless-Instacharge-Bluetooth-Breathing/dp/B0B217Z5VK/ref=sr_1_157?qid=1672903002&s=computers&sr=1-157
43831,04-02-2015 19:55,26-03-2015 09:03,21.0,GGRUOKKINWLQW,Ads,Safari,F,19,12.202.126.127,B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",https://www.amazon.in/Wayona-Braided-Charging-Samsung-Galaxy/dp/B081FG1QYX/ref=sr_1_180?qid=1672909133&s=electronics&sr=1-180
280081,03-07-2015 08:29,06-09-2015 06:16,40.0,GWKXFMTAAPNYI,SEO,Chrome,M,32,174.34.82.165,B00GGGOYEK,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,https://www.amazon.in/Storite%C2%AE-USB-2-0-Mini-0-88feet/dp/B00GGGOYEK/ref=sr_1_222?qid=1672909135&s=electronics&sr=1-222
319018,08-02-2015 17:21,23-02-2015 04:02,9.0,HEMRFTLELMBQM,Ads,Chrome,M,35,151.215.176.243,B08498D67S,"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",https://www.amazon.in/HP-K500F-Gaming-Keyboard-7ZZ97AA/dp/B08498D67S/ref=sr_1_459?qid=1672903018&s=computers&sr=1-459
84673,10-05-2015 07:26,31-08-2015 06:54,79.0,EQJDVNHTPLOXB,Direct,IE,F,24,44.51.176.47,B09LRZYBH1,"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity",https://www.amazon.in/KRISONS-Multimedia-Standing-Bluetooth-Connectivity/dp/B09LRZYBH1/ref=sr_1_388?qid=1672909144&s=electronics&sr=1-388
298557,05-07-2015 10:31,04-08-2015 02:57,23.0,SPKIAONPICJEU,SEO,Chrome,M,33,121.162.96.152,B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094QZLJQ6/ref=sr_1_252?qid=1672903007&s=computers&sr=1-252
67592,10-01-2015 23:23,10-01-2015 23:23,38.0,ITUMJCKWEYNDD,Ads,Safari,M,43,230.244.27.241,B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",https://www.amazon.in/Plastic-Laundry-Basket-Light-Grey/dp/B01LY9W8AF/ref=sr_1_314?qid=1672923607&s=kitchen&sr=1-314
243357,27-03-2015 18:16,02-07-2015 22:52,26.0,GPQWESTBHWFHF,Ads,FireFox,F,45,169.129.81.116,B09JS562TP,"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold",https://www.amazon.in/Motorola-keypad-Mobile-Expandable-Battery/dp/B09JS562TP/ref=sr_1_125?qid=1672895784&s=electronics&sr=1-125
32520,06-07-2015 01:46,05-10-2015 15:09,73.0,ZILZCQXJKIVNC,Direct,Chrome,M,23,125.145.6.138,B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),https://www.amazon.in/Multifunctional-Electric-Automatic-Non-Stick-Pan-Tiger/dp/B0BM9H2NY9/ref=sr_1_294?qid=1672923606&s=kitchen&sr=1-294
234687,22-07-2015 03:22,24-08-2015 20:23,42.0,SOBKWNCFYBXTW,SEO,IE,F,20,11.203.117.211,B08S74GTBT,"Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25"" Drive Size, up to 6.4"" Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna",https://www.amazon.in/ZEBRONICS-Zeb-Astra-Wireless-Portable-Function/dp/B08S74GTBT/ref=sr_1_495?qid=1672903019&s=computers&sr=1-495
282317,12-01-2015 07:55,25-02-2015 08:18,54.0,ODRQOQHJUWGFM,SEO,Safari,F,44,20.55.149.6,B08XXF5V6G,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black),https://www.amazon.in/Kodak-inches-55CA0909-Digital-Surround/dp/B08XXF5V6G/ref=sr_1_462?qid=1672909147&s=electronics&sr=1-462
142400,28-06-2015 21:49,25-09-2015 20:09,29.0,TDIYGYJRUSMNW,SEO,Chrome,M,39,80.85.160.43,B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,https://www.amazon.in/TP-Link-Wireless-Security-Tapo-C200/dp/B07XLML2YS/ref=sr_1_146?qid=1672903002&s=computers&sr=1-146
170701,30-01-2015 11:43,06-02-2015 07:41,45.0,NNSKETYBABELG,Ads,IE,M,45,20.182.114.104,B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_6?qid=1672895748&s=electronics&sr=1-6
19542,02-01-2015 16:49,20-04-2015 21:34,28.0,IQYBVZMXAKNOH,Ads,Safari,M,47,107.5.103.218,B00LM4X3XE,Parker Quink Ink Bottle (Black),https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324
10388,24-04-2015 05:19,18-07-2015 02:19,12.0,XIURASSWQRRBM,Direct,IE,M,23,246.74.170.231,B09NL7LBWT,"Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)",https://www.amazon.in/Bulfyss-Rechargeable-Effectively-Cashmere-Warranty/dp/B09NL7LBWT/ref=sr_1_74?qid=1672923593&s=kitchen&sr=1-74
235083,24-07-2015 03:39,18-11-2015 21:39,29.0,NFHDFYBNHTREN,Ads,Chrome,F,19,216.79.148.214,B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",https://www.amazon.in/Lenovo-GX30M39704-300-USB-Mouse/dp/B073BRXPZX/ref=sr_1_226?qid=1672903006&s=computers&sr=1-226
198982,17-04-2015 07:26,03-05-2015 21:43,44.0,BYSCYGRHWSHIU,Ads,Chrome,F,26,79.132.216.59,B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),https://www.amazon.in/OnePlus-138-7-inches-Android-55U1S/dp/B095JQVC7N/ref=sr_1_237?qid=1672909135&s=electronics&sr=1-237
232762,13-05-2015 02:48,18-05-2015 15:06,14.0,YIATLXRUIXRCK,SEO,Safari,F,39,115.15.91.75,B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",https://www.amazon.in/Zebronics-Transformer-Gaming-Multimedia-Keyboard/dp/B07BRKK9JQ/ref=sr_1_195?qid=1672903005&s=computers&sr=1-195
10055,06-04-2015 23:14,07-05-2015 15:21,47.0,KDSEIVWEOCIEM,SEO,Chrome,F,36,164.63.133.145,B08WKG2MWT,"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B08WKG2MWT/ref=sr_1_207?qid=1672909134&s=electronics&sr=1-207
244618,11-06-2015 12:40,30-08-2015 08:09,81.0,MSPMJUTDCXZSC,SEO,FireFox,M,20,179.173.201.144,B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",https://www.amazon.in/Sounce-iPhone-Charging-Compatible-Devices/dp/B096MSW6CT/ref=sr_1_48?qid=1672895755&s=electronics&sr=1-48
50280,24-05-2015 21:16,01-06-2015 19:00,21.0,IUZMJJBRDCGBZ,Ads,Chrome,M,24,255.83.44.41,B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53NXFFR/ref=sr_1_184?qid=1672895799&s=electronics&sr=1-184
56338,18-03-2015 03:36,11-07-2015 08:59,53.0,KZZDZXHXXLQFD,SEO,Chrome,M,24,251.255.138.142,B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),https://www.amazon.in/Philips-Collection-HD4928-01-2100-Watt/dp/B00EDJJ7FS/ref=sr_1_54?qid=1672923593&s=kitchen&sr=1-54
11399,04-07-2015 00:59,26-07-2015 12:29,13.0,XSBCMGYRILJRA,Ads,IE,F,35,23.97.150.153,B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",https://www.amazon.in/Venus-Weighing-Warranty-Included-Capacity/dp/B09H3BXWTK/ref=sr_1_193?qid=1672923600&s=kitchen&sr=1-193
65674,02-06-2015 22:31,23-08-2015 22:49,20.0,HCKNCXWZGEMBA,Ads,IE,M,19,76.16.206.70,B09KLVMZ3B,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),https://www.amazon.in/Portronics-Konnect-POR-1401-Charging-Function/dp/B09KLVMZ3B/ref=sr_1_16?qid=1672909124&s=electronics&sr=1-16
17259,30-05-2015 16:06,03-09-2015 20:48,38.0,YFDFRIQZFYEDP,SEO,Safari,M,34,56.58.95.162,B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_72?qid=1672909126&s=electronics&sr=1-72
259616,16-02-2015 03:40,05-04-2015 01:06,26.0,FIGVUJINBWPHC,SEO,Chrome,M,23,242.5.107.178,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,https://www.amazon.in/Compatible-Pixel-6a-Military-Grade-Anti-Explosion/dp/B0B8CHJLWJ/ref=sr_1_247?qid=1672895821&s=electronics&sr=1-247
257432,24-03-2015 09:08,06-04-2015 02:30,41.0,HYRIZVROAHIAM,Ads,Safari,F,60,82.233.163.210,B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_392?qid=1672923612&s=kitchen&sr=1-392
322442,17-04-2015 18:52,31-05-2015 07:16,55.0,ZDIXYKHTAPHNA,Ads,FireFox,F,46,241.231.217.113,B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",https://www.amazon.in/Ikea-Lint-Roller-Paper-Sheets/dp/B07MP21WJD/ref=sr_1_156_mod_primary_new?qid=1672923598&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-156
76442,07-02-2015 07:27,02-03-2015 06:57,78.0,DEQAXKPHPWQWQ,SEO,Safari,M,24,87.107.231.120,B09NR6G588,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)",https://www.amazon.in/Boult-Audio-Bluetooth-Environmental-Cancellation/dp/B09NR6G588/ref=sr_1_67?qid=1672902997&s=computers&sr=1-67
28074,03-07-2015 09:31,07-08-2015 20:12,22.0,GQOICTLWVUQJR,Ads,Chrome,M,36,43.114.168.61,B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,https://www.amazon.in/Amaze-Litre-Electric-Kettle-Stainless/dp/B082KVTRW8/ref=sr_1_81?qid=1672923595&s=kitchen&sr=1-81
31631,09-05-2015 07:29,10-06-2015 17:17,34.0,UQYDANBPZHEWL,Ads,Safari,F,27,10.54.116.99,B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",https://www.amazon.in/Bajaj-DX-600-Watt-Light-Weight/dp/B00SMJPA9C/ref=sr_1_170?qid=1672923598&s=kitchen&sr=1-170
135536,03-05-2015 22:40,18-07-2015 15:43,32.0,ITRXCOXKEQTAM,SEO,FireFox,M,37,125.12.114.173,B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot & Cup Holder Brown Black,https://www.amazon.in/SKE-Portable-Multifunction-Laptop-Table-Children/dp/B0B72BSW7K/ref=sr_1_9?qid=1672902995&s=computers&sr=1-9
378922,24-05-2015 04:19,30-06-2015 09:49,35.0,ORQNABNCVPQFJ,Direct,Safari,M,31,28.55.86.166,B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5DDJNH4/ref=sr_1_60?qid=1672895762&s=electronics&sr=1-60
2048,25-03-2015 05:08,12-04-2015 12:23,23.0,LGPVZQLEZZHYT,Ads,FireFox,M,27,70.209.37.192,B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_87?qid=1672895770&s=electronics&sr=1-87
352206,06-01-2015 21:48,06-01-2015 21:48,45.0,FRITFBEXOSJEI,Ads,IE,F,22,81.130.169.68,B06XGWRKYT,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),https://www.amazon.in/Kodak-inches-32HDX900S-Ready-Black/dp/B06XGWRKYT/ref=sr_1_451?qid=1672909146&s=electronics&sr=1-451
254137,09-03-2015 19:43,01-04-2015 05:34,68.0,TELOXKWAQLILK,SEO,Chrome,F,34,166.46.161.12,B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",https://www.amazon.in/iQOO-Stellar-Snapdragon-Purchased-Separately/dp/B07WJV6P1R/ref=sr_1_47?qid=1672895755&s=electronics&sr=1-47
181412,24-01-2015 10:49,02-04-2015 11:31,43.0,XFIGXQDXGUOOO,Ads,FireFox,M,21,148.214.61.244,B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),https://www.amazon.in/AmazonBasics-Feet-DisplayPort-Cable/dp/B01J8S6X2I/ref=sr_1_252?qid=1672909136&s=electronics&sr=1-252
369364,24-07-2015 22:15,06-09-2015 10:31,82.0,KAGWUQQEBYRRL,SEO,FireFox,F,26,204.130.72.125,B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",https://www.amazon.in/Wireless-Generation-Sensitive-Rejection-Compatible/dp/B0B9BD2YL4/ref=sr_1_496?qid=1672903019&s=computers&sr=1-496
208666,23-02-2015 06:07,17-04-2015 11:11,51.0,ATZZLTQJZHTCS,Direct,Safari,M,32,111.238.137.74,B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",https://www.amazon.in/AmazonBasics-USB-2-0-Cable-Male/dp/B00NH11KIK/ref=sr_1_44?qid=1672909125&s=electronics&sr=1-44
99190,23-07-2015 20:14,11-08-2015 13:13,82.0,XUPSIDFWUQQBD,SEO,Chrome,M,31,138.208.166.22,B00ABMASXG,"Bajaj Immersion Rod Water Heater 1500 Watts, Silver",https://www.amazon.in/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=sr_1_38?qid=1672923592&s=kitchen&sr=1-38
396395,20-06-2015 15:14,04-10-2015 10:18,15.0,DPSJNHEAZRWUN,Direct,FireFox,M,29,241.129.173.164,B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",https://www.amazon.in/AmazonBasics-Lightning-USB-Cable-Certified/dp/B082T6GVG9/ref=sr_1_153?qid=1672909131&s=electronics&sr=1-153
82593,29-05-2015 11:37,15-06-2015 07:53,43.0,RWOTVJDERDZSX,SEO,FireFox,M,39,197.87.76.226,B0BCKWZ884,Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),https://www.amazon.in/Caldipree-Silicone-Compatible-BN68-13897A-2022-BLACK/dp/B0BCKWZ884/ref=sr_1_221?qid=1672909135&s=electronics&sr=1-221
195228,15-06-2015 11:19,15-08-2015 13:18,11.0,HABFQXMPOVDSR,Ads,Safari,F,26,208.99.97.51,B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",https://www.amazon.in/Zebronics-Zeb-Jaguar-Wireless-Precision-Ambidextrous/dp/B098JYT4SY/ref=sr_1_214?qid=1672903005&s=computers&sr=1-214
53372,08-07-2015 13:13,14-09-2015 01:34,59.0,ZVJDDCSISXMSE,Direct,IE,F,41,175.241.247.112,B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",https://www.amazon.in/RPM-Euro-Games-Controller-Wired/dp/B08J4PL1Z3/ref=sr_1_386?qid=1672903014&s=computers&sr=1-386
234706,11-07-2015 09:45,01-10-2015 11:33,32.0,XEPZIKDXXKXTQ,Direct,Chrome,F,22,225.1.92.141,B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_47?qid=1672923592&s=kitchen&sr=1-47
280588,22-03-2015 05:17,23-05-2015 19:19,37.0,KACKTATVEHQJP,SEO,IE,F,38,188.94.37.219,B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",https://www.amazon.in/Amazon-Basics-Electric-Kettle-Stainless/dp/B0B2DZ5S6R/ref=sr_1_63?qid=1672923593&s=kitchen&sr=1-63
180767,11-02-2015 03:35,22-03-2015 18:47,10.0,IZMAAMLQXYIIU,SEO,Chrome,M,28,83.33.89.54,B0B6BLTGTT,"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BLTGTT/ref=sr_1_202?qid=1672895806&s=electronics&sr=1-202
19839,21-05-2015 12:34,31-08-2015 22:22,30.0,WTYRBFWGIBNFY,Ads,Safari,F,33,11.160.101.60,B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",https://www.amazon.in/OnePlus-Nord-Jade-256GB-Storage/dp/B0B3D39RKV/ref=sr_1_75?qid=1672895770&s=electronics&sr=1-75
